epoch, training loss, rmse loss, validation loss
1923,31.855,31.855,0.000
1924,31.804,31.804,0.000
1925,31.800,31.800,0.000
1926,31.865,31.865,0.000
1927,31.795,31.795,0.000
1928,31.828,31.828,0.000
1929,31.832,31.832,0.000
1930,31.784,31.784,0.000
1931,31.830,31.830,0.000
1932,31.769,31.769,0.000
1933,31.730,31.730,0.000
1934,31.827,31.827,0.000
1935,31.840,31.840,0.000
1936,31.874,31.874,0.000
1937,31.851,31.851,0.000
1938,31.762,31.762,0.000
1939,31.807,31.807,0.000
1940,31.882,31.882,0.000
1941,31.837,31.837,0.000
1942,31.753,31.753,0.000
1943,31.836,31.836,0.000
1944,31.772,31.772,0.000
1945,31.857,31.857,0.000
1946,31.691,31.691,0.000
1947,31.796,31.796,0.000
1948,31.810,31.810,0.000
1949,31.824,31.824,0.000
1950,31.804,31.804,0.000
1951,31.798,31.798,0.000
1952,31.816,31.816,0.000
1953,31.849,31.849,0.000
1954,31.827,31.827,0.000
1955,31.814,31.814,0.000
1956,31.788,31.788,0.000
1957,31.786,31.786,0.000
1958,31.785,31.785,0.000
1959,31.866,31.866,0.000
1960,31.826,31.826,0.000
1961,31.875,31.875,0.000
1962,31.806,31.806,0.000
1963,31.793,31.793,0.000
1964,31.872,31.872,0.000
1965,31.814,31.814,0.000
1966,31.850,31.850,0.000
1967,31.865,31.865,0.000
1968,31.801,31.801,0.000
1969,31.777,31.777,0.000
1970,31.862,31.862,0.000
1971,31.853,31.853,0.000
1972,31.717,31.717,0.000
1973,31.867,31.867,0.000
1974,31.799,31.799,0.000
1975,31.832,31.832,0.000
1976,31.809,31.809,0.000
1977,31.815,31.815,0.000
1978,31.799,31.799,0.000
1979,31.836,31.836,0.000
1980,31.847,31.847,0.000
1981,31.804,31.804,0.000
1982,31.842,31.842,0.000
1983,31.841,31.841,0.000
1984,31.848,31.848,0.000
1985,31.851,31.851,0.000
1986,31.827,31.827,0.000
1987,31.820,31.820,0.000
1988,31.842,31.842,0.000
1989,31.788,31.788,0.000
1990,31.758,31.758,0.000
1991,31.830,31.830,0.000
1992,31.847,31.847,0.000
1993,31.831,31.831,0.000
1994,31.846,31.846,0.000
1995,31.807,31.807,0.000
1996,31.717,31.717,0.000
1997,31.793,31.793,0.000
1998,31.841,31.841,0.000
1999,31.804,31.804,0.000
2000,31.833,31.833,0.000
2001,31.812,31.812,0.000
2002,31.790,31.790,0.000
2003,31.827,31.827,0.000
2004,31.727,31.727,0.000
2005,31.774,31.774,0.000
2006,31.830,31.830,0.000
2007,31.824,31.824,0.000
2008,31.815,31.815,0.000
2009,31.840,31.840,0.000
2010,31.817,31.817,0.000
2011,31.858,31.858,0.000
2012,31.830,31.830,0.000
2013,31.824,31.824,0.000
2014,31.849,31.849,0.000
2015,31.804,31.804,0.000
2016,31.863,31.863,0.000
2017,31.776,31.776,0.000
2018,31.843,31.843,0.000
2019,31.793,31.793,0.000
2020,31.773,31.773,0.000
2021,31.774,31.774,0.000
2022,31.856,31.856,0.000
2023,31.775,31.775,0.000
2024,31.876,31.876,0.000
2025,31.869,31.869,0.000
2026,31.835,31.835,0.000
2027,31.815,31.815,0.000
2028,31.821,31.821,0.000
2029,31.803,31.803,0.000
2030,31.852,31.852,0.000
2031,31.798,31.798,0.000
2032,31.806,31.806,0.000
2033,31.831,31.831,0.000
2034,31.840,31.840,0.000
2035,31.798,31.798,0.000
2036,31.810,31.810,0.000
2037,31.793,31.793,0.000
2038,31.788,31.788,0.000
2039,31.805,31.805,0.000
2040,31.791,31.791,0.000
2041,31.890,31.890,0.000
2042,31.866,31.866,0.000
2043,31.838,31.838,0.000
2044,31.816,31.816,0.000
2045,31.792,31.792,0.000
2046,31.842,31.842,0.000
2047,31.820,31.820,0.000
2048,31.817,31.817,0.000
2049,31.807,31.807,0.000
2050,31.775,31.775,0.000
2051,31.842,31.842,0.000
2052,31.789,31.789,0.000
2053,31.762,31.762,0.000
2054,31.780,31.780,0.000
2055,31.774,31.774,0.000
2056,31.777,31.777,0.000
2057,31.859,31.859,0.000
2058,31.816,31.816,0.000
2059,31.847,31.847,0.000
2060,31.815,31.815,0.000
2061,31.867,31.867,0.000
2062,31.791,31.791,0.000
2063,31.753,31.753,0.000
2064,31.807,31.807,0.000
2065,31.855,31.855,0.000
2066,31.833,31.833,0.000
2067,31.823,31.823,0.000
2068,31.760,31.760,0.000
2069,31.805,31.805,0.000
2070,31.747,31.747,0.000
2071,31.837,31.837,0.000
2072,31.802,31.802,0.000
2073,31.810,31.810,0.000
2074,31.830,31.830,0.000
2075,31.802,31.802,0.000
2076,31.836,31.836,0.000
2077,31.811,31.811,0.000
2078,31.817,31.817,0.000
2079,31.834,31.834,0.000
2080,31.796,31.796,0.000
2081,31.830,31.830,0.000
2082,31.802,31.802,0.000
2083,31.804,31.804,0.000
2084,31.849,31.849,0.000
2085,31.839,31.839,0.000
2086,31.802,31.802,0.000
2087,31.772,31.772,0.000
2088,31.779,31.779,0.000
2089,31.820,31.820,0.000
2090,31.798,31.798,0.000
2091,31.809,31.809,0.000
2092,31.800,31.800,0.000
2093,31.837,31.837,0.000
2094,31.810,31.810,0.000
2095,31.799,31.799,0.000
2096,31.800,31.800,0.000
2097,31.798,31.798,0.000
2098,31.765,31.765,0.000
2099,31.769,31.769,0.000
2100,31.833,31.833,0.000
2101,31.780,31.780,0.000
2102,31.852,31.852,0.000
2103,31.747,31.747,0.000
2104,31.728,31.728,0.000
2105,31.851,31.851,0.000
2106,31.798,31.798,0.000
2107,31.829,31.829,0.000
2108,31.814,31.814,0.000
2109,31.734,31.734,0.000
2110,31.781,31.781,0.000
2111,31.840,31.840,0.000
2112,31.809,31.809,0.000
2113,31.806,31.806,0.000
2114,31.801,31.801,0.000
2115,31.850,31.850,0.000
2116,31.821,31.821,0.000
2117,31.866,31.866,0.000
2118,31.861,31.861,0.000
2119,31.829,31.829,0.000
2120,31.864,31.864,0.000
2121,31.828,31.828,0.000
2122,31.798,31.798,0.000
2123,31.841,31.841,0.000
2124,31.800,31.800,0.000
2125,31.864,31.864,0.000
2126,31.808,31.808,0.000
2127,31.752,31.752,0.000
2128,31.761,31.761,0.000
2129,31.867,31.867,0.000
2130,31.798,31.798,0.000
2131,31.783,31.783,0.000
2132,31.792,31.792,0.000
2133,31.803,31.803,0.000
2134,31.840,31.840,0.000
2135,31.775,31.775,0.000
2136,31.828,31.828,0.000
2137,31.818,31.818,0.000
2138,31.841,31.841,0.000
2139,31.847,31.847,0.000
2140,31.841,31.841,0.000
2141,31.844,31.844,0.000
2142,31.798,31.798,0.000
2143,31.816,31.816,0.000
2144,31.830,31.830,0.000
2145,31.783,31.783,0.000
2146,31.825,31.825,0.000
2147,31.767,31.767,0.000
2148,31.825,31.825,0.000
2149,31.756,31.756,0.000
2150,31.831,31.831,0.000
2151,31.869,31.869,0.000
2152,31.746,31.746,0.000
2153,31.814,31.814,0.000
2154,31.799,31.799,0.000
2155,31.874,31.874,0.000
2156,31.745,31.745,0.000
2157,31.838,31.838,0.000
2158,31.725,31.725,0.000
2159,31.736,31.736,0.000
2160,31.858,31.858,0.000
2161,31.836,31.836,0.000
2162,31.811,31.811,0.000
2163,31.847,31.847,0.000
2164,31.789,31.789,0.000
2165,31.797,31.797,0.000
2166,31.794,31.794,0.000
2167,31.779,31.779,0.000
2168,31.798,31.798,0.000
2169,31.873,31.873,0.000
2170,31.839,31.839,0.000
2171,31.767,31.767,0.000
2172,31.831,31.831,0.000
2173,31.736,31.736,0.000
2174,31.750,31.750,0.000
2175,31.853,31.853,0.000
2176,31.866,31.866,0.000
2177,31.831,31.831,0.000
2178,31.821,31.821,0.000
2179,31.820,31.820,0.000
2180,31.783,31.783,0.000
2181,31.769,31.769,0.000
2182,31.812,31.812,0.000
2183,31.803,31.803,0.000
2184,31.789,31.789,0.000
2185,31.816,31.816,0.000
2186,31.860,31.860,0.000
2187,31.853,31.853,0.000
2188,31.817,31.817,0.000
2189,31.783,31.783,0.000
2190,31.836,31.836,0.000
2191,31.838,31.838,0.000
2192,31.770,31.770,0.000
2193,31.838,31.838,0.000
2194,31.771,31.771,0.000
2195,31.821,31.821,0.000
2196,31.839,31.839,0.000
2197,31.846,31.846,0.000
2198,31.773,31.773,0.000
2199,31.821,31.821,0.000
2200,31.802,31.802,0.000
2201,31.838,31.838,0.000
2202,31.830,31.830,0.000
2203,31.855,31.855,0.000
2204,31.779,31.779,0.000
2205,31.806,31.806,0.000
2206,31.817,31.817,0.000
2207,31.808,31.808,0.000
2208,31.837,31.837,0.000
2209,31.788,31.788,0.000
2210,31.791,31.791,0.000
2211,31.736,31.736,0.000
2212,31.734,31.734,0.000
2213,31.828,31.828,0.000
2214,31.739,31.739,0.000
2215,31.792,31.792,0.000
2216,31.701,31.701,0.000
2217,31.769,31.769,0.000
2218,31.721,31.721,0.000
2219,31.799,31.799,0.000
2220,31.828,31.828,0.000
2221,31.820,31.820,0.000
2222,31.730,31.730,0.000
2223,31.789,31.789,0.000
2224,31.760,31.760,0.000
2225,31.782,31.782,0.000
2226,31.801,31.801,0.000
2227,31.827,31.827,0.000
2228,31.760,31.760,0.000
2229,31.822,31.822,0.000
2230,31.823,31.823,0.000
2231,31.812,31.812,0.000
2232,31.707,31.707,0.000
2233,31.775,31.775,0.000
2234,31.793,31.793,0.000
2235,31.793,31.793,0.000
2236,31.828,31.828,0.000
2237,31.761,31.761,0.000
2238,31.830,31.830,0.000
2239,31.825,31.825,0.000
2240,31.826,31.826,0.000
2241,31.769,31.769,0.000
2242,31.760,31.760,0.000
2243,31.810,31.810,0.000
2244,31.698,31.698,0.000
2245,31.819,31.819,0.000
2246,31.818,31.818,0.000
2247,31.796,31.796,0.000
2248,31.843,31.843,0.000
2249,31.737,31.737,0.000
2250,31.782,31.782,0.000
2251,31.624,31.624,0.000
2252,31.787,31.787,0.000
2253,31.798,31.798,0.000
2254,31.735,31.735,0.000
2255,31.788,31.788,0.000
2256,31.704,31.704,0.000
2257,31.826,31.826,0.000
2258,31.787,31.787,0.000
2259,31.814,31.814,0.000
2260,31.783,31.783,0.000
2261,31.809,31.809,0.000
2262,31.761,31.761,0.000
2263,31.742,31.742,0.000
2264,31.785,31.785,0.000
2265,31.777,31.777,0.000
2266,31.842,31.842,0.000
2267,31.741,31.741,0.000
2268,31.794,31.794,0.000
2269,31.758,31.758,0.000
2270,31.796,31.796,0.000
2271,31.811,31.811,0.000
2272,31.820,31.820,0.000
2273,31.751,31.751,0.000
2274,31.788,31.788,0.000
2275,31.771,31.771,0.000
2276,31.838,31.838,0.000
2277,31.728,31.728,0.000
2278,31.829,31.829,0.000
2279,31.739,31.739,0.000
2280,31.836,31.836,0.000
2281,31.822,31.822,0.000
2282,31.800,31.800,0.000
2283,31.756,31.756,0.000
2284,31.813,31.813,0.000
2285,31.756,31.756,0.000
2286,31.781,31.781,0.000
2287,31.826,31.826,0.000
2288,31.820,31.820,0.000
2289,31.839,31.839,0.000
2290,31.813,31.813,0.000
2291,31.850,31.850,0.000
2292,31.844,31.844,0.000
2293,31.762,31.762,0.000
2294,31.821,31.821,0.000
2295,31.800,31.800,0.000
2296,31.720,31.720,0.000
2297,31.752,31.752,0.000
2298,31.856,31.856,0.000
2299,31.845,31.845,0.000
2300,31.779,31.779,0.000
2301,31.778,31.778,0.000
2302,31.809,31.809,0.000
2303,31.742,31.742,0.000
2304,31.766,31.766,0.000
2305,31.821,31.821,0.000
2306,31.781,31.781,0.000
2307,31.816,31.816,0.000
2308,31.810,31.810,0.000
2309,31.797,31.797,0.000
2310,31.741,31.741,0.000
2311,31.784,31.784,0.000
2312,31.796,31.796,0.000
2313,31.777,31.777,0.000
2314,31.746,31.746,0.000
2315,31.755,31.755,0.000
2316,31.742,31.742,0.000
2317,31.750,31.750,0.000
2318,31.740,31.740,0.000
2319,31.793,31.793,0.000
2320,31.812,31.812,0.000
2321,31.797,31.797,0.000
2322,31.794,31.794,0.000
2323,31.805,31.805,0.000
2324,31.767,31.767,0.000
2325,31.711,31.711,0.000
2326,31.803,31.803,0.000
2327,31.821,31.821,0.000
2328,31.813,31.813,0.000
2329,31.760,31.760,0.000
2330,31.841,31.841,0.000
2331,31.791,31.791,0.000
2332,31.767,31.767,0.000
2333,31.780,31.780,0.000
2334,31.806,31.806,0.000
2335,31.801,31.801,0.000
2336,31.817,31.817,0.000
2337,31.824,31.824,0.000
2338,31.751,31.751,0.000
2339,31.802,31.802,0.000
2340,31.801,31.801,0.000
2341,31.803,31.803,0.000
2342,31.823,31.823,0.000
2343,31.787,31.787,0.000
2344,31.828,31.828,0.000
2345,31.822,31.822,0.000
2346,31.834,31.834,0.000
2347,31.757,31.757,0.000
2348,31.804,31.804,0.000
2349,31.798,31.798,0.000
2350,31.812,31.812,0.000
2351,31.812,31.812,0.000
2352,31.806,31.806,0.000
2353,31.823,31.823,0.000
2354,31.724,31.724,0.000
2355,31.781,31.781,0.000
2356,31.829,31.829,0.000
2357,31.806,31.806,0.000
2358,31.717,31.717,0.000
2359,31.822,31.822,0.000
2360,31.760,31.760,0.000
2361,31.739,31.739,0.000
2362,31.703,31.703,0.000
2363,31.773,31.773,0.000
2364,31.808,31.808,0.000
2365,31.745,31.745,0.000
2366,31.769,31.769,0.000
2367,31.841,31.841,0.000
2368,31.756,31.756,0.000
2369,31.807,31.807,0.000
2370,31.838,31.838,0.000
2371,31.810,31.810,0.000
2372,31.788,31.788,0.000
2373,31.699,31.699,0.000
2374,31.804,31.804,0.000
2375,31.818,31.818,0.000
2376,31.767,31.767,0.000
2377,31.757,31.757,0.000
2378,31.797,31.797,0.000
2379,31.777,31.777,0.000
2380,31.808,31.808,0.000
2381,31.759,31.759,0.000
2382,31.803,31.803,0.000
2383,31.828,31.828,0.000
2384,31.806,31.806,0.000
2385,31.784,31.784,0.000
2386,31.813,31.813,0.000
2387,31.806,31.806,0.000
2388,31.782,31.782,0.000
2389,31.763,31.763,0.000
2390,31.742,31.742,0.000
2391,31.748,31.748,0.000
2392,31.769,31.769,0.000
2393,31.786,31.786,0.000
2394,31.779,31.779,0.000
2395,31.774,31.774,0.000
2396,31.723,31.723,0.000
2397,31.823,31.823,0.000
2398,31.764,31.764,0.000
2399,31.820,31.820,0.000
2400,31.833,31.833,0.000
2401,31.839,31.839,0.000
2402,31.793,31.793,0.000
2403,31.757,31.757,0.000
2404,31.799,31.799,0.000
2405,31.813,31.813,0.000
2406,31.739,31.739,0.000
2407,31.758,31.758,0.000
2408,31.725,31.725,0.000
2409,31.791,31.791,0.000
2410,31.753,31.753,0.000
2411,31.769,31.769,0.000
2412,31.789,31.789,0.000
2413,31.781,31.781,0.000
2414,31.792,31.792,0.000
2415,31.758,31.758,0.000
2416,31.821,31.821,0.000
2417,31.795,31.795,0.000
2418,31.776,31.776,0.000
2419,31.770,31.770,0.000
2420,31.764,31.764,0.000
2421,31.798,31.798,0.000
2422,31.813,31.813,0.000
2423,31.743,31.743,0.000
2424,31.775,31.775,0.000
2425,31.775,31.775,0.000
2426,31.799,31.799,0.000
2427,31.744,31.744,0.000
2428,31.799,31.799,0.000
2429,31.760,31.760,0.000
2430,31.795,31.795,0.000
2431,31.803,31.803,0.000
2432,31.818,31.818,0.000
2433,31.836,31.836,0.000
2434,31.748,31.748,0.000
2435,31.802,31.802,0.000
2436,31.735,31.735,0.000
2437,31.787,31.787,0.000
2438,31.821,31.821,0.000
2439,31.806,31.806,0.000
2440,31.763,31.763,0.000
2441,31.813,31.813,0.000
2442,31.742,31.742,0.000
2443,31.729,31.729,0.000
2444,31.769,31.769,0.000
2445,31.821,31.821,0.000
2446,31.773,31.773,0.000
2447,31.726,31.726,0.000
2448,31.787,31.787,0.000
2449,31.750,31.750,0.000
2450,31.753,31.753,0.000
2451,31.719,31.719,0.000
2452,31.771,31.771,0.000
2453,31.809,31.809,0.000
2454,31.765,31.765,0.000
2455,31.805,31.805,0.000
2456,31.691,31.691,0.000
2457,31.775,31.775,0.000
2458,31.826,31.826,0.000
2459,31.776,31.776,0.000
2460,31.823,31.823,0.000
2461,31.755,31.755,0.000
2462,31.808,31.808,0.000
2463,31.718,31.718,0.000
2464,31.772,31.772,0.000
2465,31.821,31.821,0.000
2466,31.756,31.756,0.000
2467,31.825,31.825,0.000
2468,31.800,31.800,0.000
2469,31.777,31.777,0.000
2470,31.755,31.755,0.000
2471,31.791,31.791,0.000
2472,31.813,31.813,0.000
2473,31.718,31.718,0.000
2474,31.765,31.765,0.000
2475,31.769,31.769,0.000
2476,31.765,31.765,0.000
2477,31.741,31.741,0.000
2478,31.785,31.785,0.000
2479,31.755,31.755,0.000
2480,31.761,31.761,0.000
2481,31.775,31.775,0.000
2482,31.737,31.737,0.000
2483,31.776,31.776,0.000
2484,31.708,31.708,0.000
2485,31.792,31.792,0.000
2486,31.829,31.829,0.000
2487,31.767,31.767,0.000
2488,31.812,31.812,0.000
2489,31.802,31.802,0.000
2490,31.774,31.774,0.000
2491,31.745,31.745,0.000
2492,31.769,31.769,0.000
2493,31.784,31.784,0.000
2494,31.804,31.804,0.000
2495,31.684,31.684,0.000
2496,31.783,31.783,0.000
2497,31.746,31.746,0.000
2498,31.830,31.830,0.000
2499,31.835,31.835,0.000
2500,31.807,31.807,0.000
2501,31.760,31.760,0.000
2502,31.759,31.759,0.000
2503,31.784,31.784,0.000
2504,31.725,31.725,0.000
2505,31.724,31.724,0.000
2506,31.819,31.819,0.000
2507,31.787,31.787,0.000
2508,31.825,31.825,0.000
2509,31.806,31.806,0.000
2510,31.727,31.727,0.000
2511,31.768,31.768,0.000
2512,31.821,31.821,0.000
2513,31.787,31.787,0.000
2514,31.818,31.818,0.000
2515,31.854,31.854,0.000
2516,31.790,31.790,0.000
2517,31.783,31.783,0.000
2518,31.801,31.801,0.000
2519,31.806,31.806,0.000
2520,31.728,31.728,0.000
2521,31.692,31.692,0.000
2522,31.812,31.812,0.000
2523,31.740,31.740,0.000
2524,31.712,31.712,0.000
2525,31.813,31.813,0.000
2526,31.761,31.761,0.000
2527,31.781,31.781,0.000
2528,31.803,31.803,0.000
2529,31.736,31.736,0.000
2530,31.773,31.773,0.000
2531,31.708,31.708,0.000
2532,31.805,31.805,0.000
2533,31.780,31.780,0.000
2534,31.822,31.822,0.000
2535,31.823,31.823,0.000
2536,31.800,31.800,0.000
2537,31.809,31.809,0.000
2538,31.731,31.731,0.000
2539,31.748,31.748,0.000
2540,31.696,31.696,0.000
2541,31.792,31.792,0.000
2542,31.835,31.835,0.000
2543,31.766,31.766,0.000
2544,31.833,31.833,0.000
2545,31.801,31.801,0.000
2546,31.792,31.792,0.000
2547,31.731,31.731,0.000
2548,31.798,31.798,0.000
2549,31.793,31.793,0.000
2550,31.700,31.700,0.000
2551,31.710,31.710,0.000
2552,31.712,31.712,0.000
2553,31.821,31.821,0.000
2554,31.749,31.749,0.000
2555,31.702,31.702,0.000
2556,31.744,31.744,0.000
2557,31.811,31.811,0.000
2558,31.781,31.781,0.000
2559,31.794,31.794,0.000
2560,31.764,31.764,0.000
2561,31.700,31.700,0.000
2562,31.741,31.741,0.000
2563,31.740,31.740,0.000
2564,31.768,31.768,0.000
2565,31.787,31.787,0.000
2566,31.809,31.809,0.000
2567,31.731,31.731,0.000
2568,31.781,31.781,0.000
2569,31.836,31.836,0.000
2570,31.761,31.761,0.000
2571,31.773,31.773,0.000
2572,31.839,31.839,0.000
2573,31.797,31.797,0.000
2574,31.760,31.760,0.000
2575,31.800,31.800,0.000
2576,31.818,31.818,0.000
2577,31.723,31.723,0.000
2578,31.741,31.741,0.000
2579,31.750,31.750,0.000
2580,31.747,31.747,0.000
2581,31.772,31.772,0.000
2582,31.747,31.747,0.000
2583,31.672,31.672,0.000
2584,31.735,31.735,0.000
2585,31.770,31.770,0.000
2586,31.769,31.769,0.000
2587,31.756,31.756,0.000
2588,31.802,31.802,0.000
2589,31.711,31.711,0.000
2590,31.721,31.721,0.000
2591,31.788,31.788,0.000
2592,31.760,31.760,0.000
2593,31.801,31.801,0.000
2594,31.742,31.742,0.000
2595,31.804,31.804,0.000
2596,31.797,31.797,0.000
2597,31.752,31.752,0.000
2598,31.702,31.702,0.000
2599,31.797,31.797,0.000
2600,31.822,31.822,0.000
2601,31.776,31.776,0.000
2602,31.785,31.785,0.000
2603,31.766,31.766,0.000
2604,31.787,31.787,0.000
2605,31.809,31.809,0.000
2606,31.752,31.752,0.000
2607,31.793,31.793,0.000
2608,31.793,31.793,0.000
2609,31.786,31.786,0.000
2610,31.692,31.692,0.000
2611,31.758,31.758,0.000
2612,31.782,31.782,0.000
2613,31.740,31.740,0.000
2614,31.746,31.746,0.000
2615,31.758,31.758,0.000
2616,31.729,31.729,0.000
2617,31.832,31.832,0.000
2618,31.738,31.738,0.000
2619,31.803,31.803,0.000
2620,31.829,31.829,0.000
2621,31.710,31.710,0.000
2622,31.743,31.743,0.000
2623,31.740,31.740,0.000
2624,31.716,31.716,0.000
2625,31.786,31.786,0.000
2626,31.760,31.760,0.000
2627,31.742,31.742,0.000
2628,31.772,31.772,0.000
2629,31.756,31.756,0.000
2630,31.714,31.714,0.000
2631,31.782,31.782,0.000
2632,31.775,31.775,0.000
2633,31.709,31.709,0.000
2634,31.799,31.799,0.000
2635,31.701,31.701,0.000
2636,31.844,31.844,0.000
2637,31.771,31.771,0.000
2638,31.780,31.780,0.000
2639,31.745,31.745,0.000
2640,31.777,31.777,0.000
2641,31.745,31.745,0.000
2642,31.708,31.708,0.000
2643,31.762,31.762,0.000
2644,31.709,31.709,0.000
2645,31.756,31.756,0.000
2646,31.792,31.792,0.000
2647,31.773,31.773,0.000
2648,31.777,31.777,0.000
2649,31.770,31.770,0.000
2650,31.763,31.763,0.000
2651,31.762,31.762,0.000
2652,31.807,31.807,0.000
2653,31.747,31.747,0.000
2654,31.738,31.738,0.000
2655,31.689,31.689,0.000
2656,31.787,31.787,0.000
2657,31.772,31.772,0.000
2658,31.725,31.725,0.000
2659,31.752,31.752,0.000
2660,31.683,31.683,0.000
2661,31.732,31.732,0.000
2662,31.755,31.755,0.000
2663,31.758,31.758,0.000
2664,31.794,31.794,0.000
2665,31.765,31.765,0.000
2666,31.781,31.781,0.000
2667,31.813,31.813,0.000
2668,31.814,31.814,0.000
2669,31.772,31.772,0.000
2670,31.677,31.677,0.000
2671,31.785,31.785,0.000
2672,31.767,31.767,0.000
2673,31.750,31.750,0.000
2674,31.715,31.715,0.000
2675,31.769,31.769,0.000
2676,31.710,31.710,0.000
2677,31.776,31.776,0.000
2678,31.780,31.780,0.000
2679,31.819,31.819,0.000
2680,31.727,31.727,0.000
2681,31.780,31.780,0.000
2682,31.755,31.755,0.000
2683,31.700,31.700,0.000
2684,31.781,31.781,0.000
2685,31.761,31.761,0.000
2686,31.778,31.778,0.000
2687,31.842,31.842,0.000
2688,31.780,31.780,0.000
2689,31.719,31.719,0.000
2690,31.773,31.773,0.000
2691,31.775,31.775,0.000
2692,31.779,31.779,0.000
2693,31.646,31.646,0.000
2694,31.804,31.804,0.000
2695,31.786,31.786,0.000
2696,31.737,31.737,0.000
2697,31.737,31.737,0.000
2698,31.805,31.805,0.000
2699,31.688,31.688,0.000
2700,31.679,31.679,0.000
2701,31.790,31.790,0.000
2702,31.759,31.759,0.000
2703,31.796,31.796,0.000
2704,31.784,31.784,0.000
2705,31.767,31.767,0.000
2706,31.774,31.774,0.000
2707,31.699,31.699,0.000
2708,31.709,31.709,0.000
2709,31.797,31.797,0.000
2710,31.775,31.775,0.000
2711,31.716,31.716,0.000
2712,31.778,31.778,0.000
2713,31.795,31.795,0.000
2714,31.729,31.729,0.000
2715,31.763,31.763,0.000
2716,31.730,31.730,0.000
2717,31.661,31.661,0.000
2718,31.708,31.708,0.000
2719,31.713,31.713,0.000
2720,31.771,31.771,0.000
2721,31.783,31.783,0.000
2722,31.796,31.796,0.000
2723,31.773,31.773,0.000
2724,31.722,31.722,0.000
2725,31.813,31.813,0.000
2726,31.767,31.767,0.000
2727,31.798,31.798,0.000
2728,31.785,31.785,0.000
2729,31.792,31.792,0.000
2730,31.782,31.782,0.000
2731,31.790,31.790,0.000
2732,31.758,31.758,0.000
2733,31.803,31.803,0.000
2734,31.776,31.776,0.000
2735,31.749,31.749,0.000
2736,31.747,31.747,0.000
2737,31.770,31.770,0.000
2738,31.749,31.749,0.000
2739,31.789,31.789,0.000
2740,31.697,31.697,0.000
2741,31.773,31.773,0.000
2742,31.792,31.792,0.000
2743,31.744,31.744,0.000
2744,31.786,31.786,0.000
2745,31.745,31.745,0.000
2746,31.752,31.752,0.000
2747,31.781,31.781,0.000
2748,31.787,31.787,0.000
2749,31.723,31.723,0.000
2750,31.798,31.798,0.000
2751,31.802,31.802,0.000
2752,31.725,31.725,0.000
2753,31.800,31.800,0.000
2754,31.768,31.768,0.000
2755,31.784,31.784,0.000
2756,31.766,31.766,0.000
2757,31.762,31.762,0.000
2758,31.727,31.727,0.000
2759,31.801,31.801,0.000
2760,31.802,31.802,0.000
2761,31.705,31.705,0.000
2762,31.693,31.693,0.000
2763,31.752,31.752,0.000
2764,31.770,31.770,0.000
2765,31.813,31.813,0.000
2766,31.791,31.791,0.000
2767,31.764,31.764,0.000
2768,31.792,31.792,0.000
2769,31.817,31.817,0.000
2770,31.765,31.765,0.000
2771,31.769,31.769,0.000
2772,31.780,31.780,0.000
2773,31.791,31.791,0.000
2774,31.781,31.781,0.000
2775,31.705,31.705,0.000
2776,31.766,31.766,0.000
2777,31.710,31.710,0.000
2778,31.797,31.797,0.000
2779,31.788,31.788,0.000
2780,31.787,31.787,0.000
2781,31.749,31.749,0.000
2782,31.812,31.812,0.000
2783,31.733,31.733,0.000
2784,31.774,31.774,0.000
2785,31.751,31.751,0.000
2786,31.775,31.775,0.000
2787,31.743,31.743,0.000
2788,31.722,31.722,0.000
2789,31.824,31.824,0.000
2790,31.763,31.763,0.000
2791,31.781,31.781,0.000
2792,31.716,31.716,0.000
2793,31.752,31.752,0.000
2794,31.765,31.765,0.000
2795,31.777,31.777,0.000
2796,31.786,31.786,0.000
2797,31.808,31.808,0.000
2798,31.738,31.738,0.000
2799,31.733,31.733,0.000
2800,31.804,31.804,0.000
2801,31.752,31.752,0.000
2802,31.829,31.829,0.000
2803,31.794,31.794,0.000
2804,31.683,31.683,0.000
2805,31.747,31.747,0.000
2806,31.751,31.751,0.000
2807,31.756,31.756,0.000
2808,31.744,31.744,0.000
2809,31.761,31.761,0.000
2810,31.754,31.754,0.000
2811,31.776,31.776,0.000
2812,31.759,31.759,0.000
2813,31.802,31.802,0.000
2814,31.716,31.716,0.000
2815,31.741,31.741,0.000
2816,31.799,31.799,0.000
2817,31.752,31.752,0.000
2818,31.789,31.789,0.000
2819,31.728,31.728,0.000
2820,31.781,31.781,0.000
2821,31.792,31.792,0.000
2822,31.793,31.793,0.000
2823,31.740,31.740,0.000
2824,31.785,31.785,0.000
2825,31.707,31.707,0.000
2826,31.747,31.747,0.000
2827,31.734,31.734,0.000
2828,31.777,31.777,0.000
2829,31.749,31.749,0.000
2830,31.817,31.817,0.000
2831,31.750,31.750,0.000
2832,31.750,31.750,0.000
2833,31.777,31.777,0.000
2834,31.798,31.798,0.000
2835,31.754,31.754,0.000
2836,31.781,31.781,0.000
2837,31.682,31.682,0.000
2838,31.787,31.787,0.000
2839,31.801,31.801,0.000
2840,31.757,31.757,0.000
2841,31.712,31.712,0.000
2842,31.802,31.802,0.000
2843,31.799,31.799,0.000
2844,31.689,31.689,0.000
2845,31.775,31.775,0.000
2846,31.790,31.790,0.000
2847,31.720,31.720,0.000
2848,31.744,31.744,0.000
2849,31.771,31.771,0.000
2850,31.802,31.802,0.000
2851,31.739,31.739,0.000
2852,31.769,31.769,0.000
2853,31.766,31.766,0.000
2854,31.742,31.742,0.000
